cluster_kmeans,feature,count_non_null,mean,min,max,global_weighted_mean,difference_vs_global,ratio_vs_global
2,smn_precip_mm_mean,2046317,1.8593602236014823,0.0,103.0,2.676040863138576,-0.8166806395370938,0.6948175751773628
2,smn_temp_media_c,1999389,21.244452101054247,-13.0,48.0,20.92318031439924,0.3212717866550072,1.0153548256922447
2,smn_tmax_c_mean,1999389,29.128424682786363,-7.0,55.0,28.490479551685524,0.6379451311008388,1.0223915195931863
2,smn_tmin_c_mean,1999389,13.360479519322126,-19.0,42.0,13.355881077112953,0.004598442209173825,1.00034430092501
3,conafor_disponible,1779448,0.845046328973929,0.0,1.0,0.842441081273179,0.002605247700749991,1.0030924984057197
3,conafor_event_count,1503716,0.011528107701188256,0.0,11.0,0.01392328899258405,-0.0023951812913957943,0.8279730247162479
3,conafor_event_count_log1p,1503716,0.00736766312288085,0.0,2.4849066497880004,0.008727867263028223,-0.0013602041401473731,0.8441538924509908
3,firms_count,1779448,0.6072815839518773,0.0,199.0,0.7438360778399495,-0.13655449388807228,0.8164185659229956
3,firms_count_log1p,1779448,0.1696238336731281,0.0,5.298317366548036,0.17240346954555935,-0.002779635872431241,0.9838771465576759
3,firms_day_count,1779448,0.4373142682449838,0.0,198.0,0.5313821556879678,-0.09406788744298394,0.8229750727681164
3,firms_frp_sum,1779448,8.785223619909097,0.0,10878.9,10.600440754222102,-1.8152171343130057,0.8287602207870447
3,firms_frp_sum_log1p,1779448,0.3747167201744059,0.0,9.294672329191224,0.37717385933299435,-0.0024571391585884728,0.9934853938103405
3,firms_night_count,1779448,0.16996731570689338,0.0,90.0,0.21245392215198175,-0.042486606445088365,0.8000196653715105
3,has_conafor,1779448,0.00812330565433775,0.0,1.0,0.009467805954355755,-0.0013445003000180054,0.8579924106493273
3,has_firms,1779448,0.12870676749194132,0.0,1.0,0.12706301946142182,0.001643748030519504,1.0129364785874506
3,has_smn,1779448,0.9359632874914018,0.0,1.0,0.9571905559339374,-0.02122726844253564,0.9778233620140306
