fuente,grupo_fuente,formato,ruta,campo,es_critico,tipo_original,n_registros_fuente,nulos,pct_nulos,cardinalidad,ejemplos
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,municipio,no,object,127333,4,0.0031,2853,Temascaltepec | NicolÃ¡s Romero | Tejupilco | Amanalco | Tenancingo
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,otras_depe,no,object,127333,0,0.0,356,0
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,predio_par,no,object,127333,32544,25.5582,50528,Ejido San Lucas del Pulque / La Pedrera | Ejido Cahuacan / Chapultepec | Bienes Comunales San Andres Ocotepec / La Labor de | Ejido San M...
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,region,no,object,127333,102225,80.2816,6,Centro | Occidente | Noroeste
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,renuevo,no,object,127333,0,0.0,2293,0
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,sup_ha,no,object,127333,0,0.0,26385,0
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,total_pers,no,object,127333,0,0.0,1165,0
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,vegetacion,no,object,127333,103637,81.3905,53,Matorral Crasicaule | Bosque de Pino | Bosque de Pino-Encino | Bosque de Encino | Palmar Natural
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,x,no,float64,127333,0,0.0,81269,-100.045472222 | -99.400722222 | -100.112580556 | -99.980472222 | -99.562230556
historico_incendios_activos_2001-2025,historico_shp_evento_multianual,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\historico_incendios_2001-2025\historico_incendios_activos_2001-2025.shp,y,no,float64,127333,0,0.0,70715,19.110972222 | 19.606638889 | 18.874455556 | 19.198833333 | 18.985191667
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,ano,no,float64,311,0,0.0,1,2010.0
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,anp,no,object,311,0,0.0,26,0 | C.A.D.N.R. 043 Estado de Nayarit | C.A.D.N.R. 001 Pabellon
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,anp_ha,no,float64,311,0,0.0,1,0.0
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,arbor_ha,no,float64,311,0,0.0,24,0.0 | 2.0 | 3.0 | 0.5
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,arbusti_ha,no,float64,311,0,0.0,56,2.0 | 4.0 | 1.5 | 0.5 | 12.0
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,area_ha,no,float64,311,0,0.0,71,2.5 | 11.0 | 3.5 | 20.0 | 1.5
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,causa,no,object,311,0,0.0,16,"Fumadores | Otras Actividades Productivas (Ind., Maq., Etc.) | No Determinadas | Cazadores Furtivos | Quema De Basureros"
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,causaesp,no,object,311,0,0.0,10,No
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,claveinc,no,object,311,0,0.0,311,10-01-0004 | 10-01-0002 | 10-01-0003 | 10-01-0008 | 10-01-0001
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,estado,si,object,311,0,0.0,19,Aguascalientes | Baja California
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,fechainic,si,datetime64[ms],311,0,0.0,127,2010-05-29 | 2010-06-06 | 2010-04-15 | 2010-04-22 | 2010-05-03
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,fechaliq,no,datetime64[ms],311,0,0.0,123,2010-05-29 | 2010-06-06 | 2010-04-15 | 2010-04-22 | 2010-05-03
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,herbac_ha,no,float64,311,0,0.0,34,0.5 | 5.0 | 2.0 | 0.0 | 1.0
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,hojar_ha,no,float64,311,0,0.0,1,0.0
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,id,no,float64,311,0,0.0,311,1.0 | 2.0 | 3.0 | 4.0 | 5.0
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,municipio,no,object,311,0,0.0,127,Jesus Maria | Aguascalientes | Calvillo | Tepezala | San Jose De Gracia
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,predio,no,object,311,0,0.0,240,Las Jarillas | Las Lechuguillas | Ejido Arroyo Hondo | Ejido Norias de Paso Hondo | Ejido El Carmen
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,renuev_ha,no,float64,311,0,0.0,18,0.0
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,suelorg_ha,no,float64,311,0,0.0,1,0.0
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,tipimpac,no,object,311,0,0.0,1,Sin dato
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,tipoinc,no,object,311,0,0.0,3,Superficial | Mixto
incendios_2010,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2010\incendios_2010.shp,tipveg,no,object,311,0,0.0,9,Tropical (Selvas) | De Zonas Aridas (Matorral Desertico) | Templado Frio (Bosques)
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,anp,no,object,343,0,0.0,32,0
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,anp_ha,no,float64,343,0,0.0,19,0.0
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,arbor_ha,no,object,343,0,0.0,74,0 | 1 | 5
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,arbusti_ha,no,object,343,0,0.0,147,2907.5 | 516 | 442 | 103.05 | 248
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,area_ha,no,object,343,0,0.0,215,7846.23 | 526 | 443 | 168.05 | 298
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,causa,no,object,343,0,0.0,27,No
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,claveinc,no,object,343,0,0.0,343,11-02-0214 | 11-02-0269 | 11-02-0154 | 11-02-0215 | 11-02-0276
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,estado,si,object,343,0,0.0,23,Baja California
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,fechainic,si,object,343,0,0.0,137,2011-08-22 | 2011-09-30 | 2011-07-19 | 2011-10-12 | 2011-08-25
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,fechaliq,no,object,343,0,0.0,150,2011-08-26 | 2011-10-04 | 2011-07-21 | 2011-08-23 | 2011-10-15
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,herbac_ha,no,object,343,0,0.0,94,3000 | 10 | 0 | 60 | 50
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,hojar_ha,no,object,343,0,0.0,1,0
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,id,no,float64,343,0,0.0,343,1.0 | 2.0 | 3.0 | 4.0 | 5.0
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,municipio,no,object,343,0,0.0,114,Ensenada | Tecate | Tijuana
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,num_inc,no,object,343,0,0.0,219,214 | 269 | 154 | 215 | 276
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,predio_o_p,no,object,343,0,0.0,332,"Santo Tomas | Ej. Baja California, Rancho Japa, La Hechicera | Rancho El Compadre | Piedras Gordas (Aubanel Ballejo) | Rancho Guzman"
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,renuev_ha,no,object,343,0,0.0,42,0
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,suelo_org,no,object,343,0,0.0,1,0
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,tipimpac,no,object,343,0,0.0,1,Sin dato
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,tipoinc,no,object,343,0,0.0,7,0
incendios_2011,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2011\incendios_2011.shp,tipvege,no,object,343,0,0.0,25,0
incendios_2012,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2012\incendios_2012.shp,arb_adul,no,object,224,0,0.0,44,0.64 | 0.5 | 2 | 22 | 10
incendios_2012,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2012\incendios_2012.shp,arbust,no,object,224,0,0.0,70,16 | 0 | 42 | 1572.5 | 13.6
incendios_2012,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2012\incendios_2012.shp,causa,no,object,224,0,0.0,10,Fogatas | Intencional | Cultivos ilicitos | Otras causas | Quema de basureros
incendios_2012,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2012\incendios_2012.shp,causa_espe,no,object,224,0,0.0,14,Fogatas de paseantes | Rencillas | Ninguna / No aplica | Desconocidas | Litigios
incendios_2012,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2012\incendios_2012.shp,clave,no,object,224,0,0.0,224,12-01-0012 | 12-02-0011 | 12-02-0145 | 12-02-0030 | 12-02-0016
incendios_2012,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2012\incendios_2012.shp,estado,si,object,224,0,0.0,22,Aguascalientes | Baja California | Baja California Sur
incendios_2012,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2012\incendios_2012.shp,fechainic,si,object,224,0,0.0,102,2012-06-09 | 2012-05-10 | 2012-08-05 | 2012-05-31 | 2012-05-17
incendios_2012,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2012\incendios_2012.shp,fechaliq,no,object,224,0,0.0,110,2012-06-14 | 2012-05-10 | 2012-08-06 | 2012-06-05 | 2012-05-18
incendios_2012,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2012\incendios_2012.shp,hojarasca,no,object,224,0,0.0,47,19.2 | 0
incendios_2012,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2012\incendios_2012.shp,hr_liq,no,object,224,0,0.0,1,0
incendios_2012,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2012\incendios_2012.shp,id,no,float64,224,0,0.0,224,1.0 | 2.0 | 3.0 | 4.0 | 5.0
incendios_2012,serie_anual_shp_evento,shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\conafor\incendios_2012\incendios_2012.shp,municipio,no,object,224,0,0.0,89,Aguascalientes | Ensenada | Tecate | Los Cabos
