fuente,anio,clave_incendio,estado,cve_ent,municipio,cve_mun,latitud,longitud,fecha_inicio,fecha_termino,deteccion,llegada,duracion,motivos_revision
estadisticasIncendiosForestales2015-2024,2016,16-15-1318,México,15,Temascaltepec,086,,,2016-05-02,2016-05-02,00:15:00,00:45:00,02:20:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-15-1320,México,15,Donato Guerra,032,,,2016-05-02,2016-05-02,00:05:00,00:10:00,02:45:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-15-1339,México,15,Amanalco,007,,,2016-05-02,2016-05-02,00:05:00,00:30:00,06:40:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-15-1342,México,15,Tejupilco,082,,,2016-05-02,2016-05-02,00:10:00,00:40:00,12:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-15-1358,México,15,Tianguistenco,101,,,2016-05-03,2016-05-03,00:05:00,00:40:00,03:10:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-15-1387,México,15,Amanalco,007,,,2016-05-06,2016-05-06,00:05:00,00:30:00,01:20:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-15-1431,México,15,Donato Guerra,032,,,2016-05-10,2016-05-10,00:05:00,00:40:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-15-1480,México,15,Luvianos,123,,,2016-05-30,2016-06-01,00:10:00,01:00:00,41:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-15-1482,México,15,Luvianos,123,,,2016-06-07,2016-06-07,00:10:00,00:30:00,03:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0298,Michoacán,16,Morelia,053,,,2016-04-06,2016-04-06,00:10:00,00:50:00,03:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0299,Michoacán,16,Morelia,053,,,2016-04-05,2016-04-05,00:10:00,00:40:00,05:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0300,Michoacán,16,Morelia,053,,,2016-04-06,2016-04-06,00:10:00,00:40:00,06:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0303,Michoacán,16,Morelia,053,,,2016-04-07,2016-04-07,00:10:00,00:40:00,10:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0307,Michoacán,16,Zinapécuaro,110,,,2016-04-07,2016-04-07,00:10:00,01:00:00,02:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0308,Michoacán,16,Zinapécuaro,110,,,2016-04-11,2016-04-11,00:10:00,00:20:00,04:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0374,Michoacán,16,Arteaga,010,,,2016-04-15,2016-04-15,00:20:00,01:14:00,13:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0375,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-04-14,2016-04-15,00:15:00,02:00:00,25:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0380,Michoacán,16,Morelia,053,,,2016-04-15,2016-04-15,00:08:00,00:40:00,08:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0384,Michoacán,16,Morelia,053,,,2016-04-17,2016-04-17,00:10:00,01:00:00,04:20:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0385,Michoacán,16,Zinapécuaro,110,,,2016-04-16,2016-04-16,00:08:00,00:50:00,05:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0386,Michoacán,16,Madero,049,,,2016-04-17,2016-04-17,00:12:00,01:00:00,06:20:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0450,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-04-11,2016-04-11,00:20:00,01:00:00,05:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0492,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-04-20,2016-04-20,00:20:00,00:15:00,06:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0493,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-04-21,2016-04-21,00:15:00,01:15:00,05:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0494,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-04-26,2016-04-26,00:15:00,01:00:00,17:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0550,Michoacán,16,Queréndaro,072,,,2016-04-25,2016-04-25,00:10:00,00:40:00,01:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0551,Michoacán,16,Morelia,053,,,2016-04-25,2016-04-25,00:10:00,00:30:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0552,Michoacán,16,Morelia,053,,,2016-04-26,2016-04-26,00:10:00,00:40:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0553,Michoacán,16,Morelia,053,,,2016-04-24,2016-04-24,00:15:00,00:45:00,02:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0554,Michoacán,16,Zinapécuaro,110,,,2016-04-27,2016-04-27,00:15:00,00:50:00,03:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0555,Michoacán,16,Queréndaro,072,,,2016-04-20,2016-04-20,00:15:00,00:50:00,03:05:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0556,Michoacán,16,Zinapécuaro,110,,,2016-04-28,2016-04-28,00:10:00,00:30:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0557,Michoacán,16,Morelia,053,,,2016-04-28,2016-04-28,00:15:00,00:30:00,06:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0558,Michoacán,16,Zinapécuaro,110,,,2016-04-28,2016-04-28,00:15:00,00:15:00,01:35:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0562,Michoacán,16,Zinapécuaro,110,,,2016-04-29,2016-04-29,00:10:00,00:50:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0563,Michoacán,16,Morelia,053,,,2016-04-30,2016-04-30,00:10:00,00:50:00,05:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0564,Michoacán,16,Madero,049,,,2016-04-30,2016-04-30,00:10:00,01:20:00,07:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0566,Michoacán,16,Morelia,053,,,2016-05-01,2016-05-01,00:15:00,01:00:00,08:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0567,Michoacán,16,Charo,022,,,2016-04-30,2016-04-30,00:10:00,00:25:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0568,Michoacán,16,Morelia,053,,,2016-04-30,2016-04-30,00:10:00,00:50:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0569,Michoacán,16,Queréndaro,072,,,2016-05-02,2016-05-02,00:10:00,00:50:00,03:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0571,Michoacán,16,Madero,049,,,2016-05-03,2016-05-03,00:10:00,01:00:00,04:10:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0572,Michoacán,16,Morelia,053,,,2016-05-03,2016-05-03,00:05:00,00:30:00,01:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0616,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-04-29,2016-04-29,00:20:00,01:00:00,12:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0617,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-04-29,2016-04-30,00:30:00,02:00:00,05:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0618,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-05-02,2016-05-02,00:05:00,01:00:00,01:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0619,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-05-04,2016-05-04,00:20:00,01:00:00,06:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0643,Michoacán,16,Morelia,053,,,2016-05-03,2016-05-03,00:10:00,00:25:00,04:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0644,Michoacán,16,Morelia,053,,,2016-05-03,2016-05-03,00:10:00,00:15:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0647,Michoacán,16,Morelia,053,,,2016-05-05,2016-05-05,00:10:00,00:15:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0648,Michoacán,16,Morelia,053,,,2016-05-06,2016-05-06,00:10:00,00:15:00,02:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0649,Michoacán,16,Acuitzio,001,,,2016-05-06,2016-05-06,00:10:00,00:30:00,06:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0652,Michoacán,16,Queréndaro,072,,,2016-05-08,2016-05-08,00:10:00,00:20:00,01:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0654,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-05-07,2016-05-07,00:10:00,00:10:00,05:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0731,Michoacán,16,Uruapan,102,,,2016-05-20,2016-05-20,00:05:00,00:05:00,00:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0747,Michoacán,16,Morelia,053,,,2016-05-19,2016-05-19,00:10:00,00:20:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0748,Michoacán,16,Morelia,053,,,2016-05-23,2016-05-23,00:10:00,00:20:00,02:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0749,Michoacán,16,Zinapécuaro,110,,,2016-05-24,2016-05-24,00:20:00,00:40:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0759,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-05-20,2016-05-20,00:10:00,00:15:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0775,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-05-27,2016-05-27,00:15:00,00:10:00,11:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0776,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-05-27,2016-05-27,00:20:00,00:50:00,09:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0777,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-05-28,2016-05-28,00:20:00,01:00:00,09:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0778,Michoacán,16,Aguililla,002,,,2016-05-30,2016-05-30,00:40:00,00:20:00,05:40:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0779,Michoacán,16,Morelia,053,,,2016-05-27,2016-05-27,00:10:00,00:15:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0780,Michoacán,16,Charo,022,,,2016-05-28,2016-05-28,00:10:00,00:30:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0781,Michoacán,16,Charo,022,,,2016-05-29,2016-05-29,00:10:00,00:30:00,05:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0782,Michoacán,16,Morelia,053,,,2016-04-18,2016-04-18,00:05:00,01:35:00,09:55:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0783,Michoacán,16,Morelia,053,,,2016-04-16,2016-04-16,00:15:00,00:15:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0784,Michoacán,16,Morelia,053,,,2016-04-17,2016-04-17,00:25:00,00:55:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0785,Michoacán,16,Charo,022,,,2016-04-19,2016-04-19,00:15:00,00:30:00,02:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0790,Michoacán,16,Morelia,053,,,2016-04-20,2016-04-20,00:10:00,00:30:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0791,Michoacán,16,Zinapécuaro,110,,,2016-04-23,2016-04-23,00:10:00,00:40:00,02:10:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0792,Michoacán,16,Morelia,053,,,2016-04-22,2016-04-22,00:10:00,00:30:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0793,Michoacán,16,Morelia,053,,,2016-04-24,2016-04-24,00:15:00,01:00:00,05:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0794,Michoacán,16,Morelia,053,,,2016-04-25,2016-04-25,00:15:00,00:45:00,02:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0795,Michoacán,16,Morelia,053,,,2016-04-18,2016-04-18,00:10:00,00:20:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0808,Michoacán,16,Zinapécuaro,110,,,2016-06-07,2016-06-07,00:05:00,00:20:00,04:35:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0809,Michoacán,16,Queréndaro,072,,,2016-06-08,2016-06-08,00:10:00,00:20:00,02:05:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0810,Michoacán,16,Zinapécuaro,110,,,2016-06-09,2016-06-09,00:10:00,00:35:00,05:20:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-16-0812,Michoacán,16,Coalcomán De Vázquez Pallares,015,,,2016-06-03,2016-06-03,00:30:00,01:30:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-20-0275,Oaxaca,20,San Antonio De La Cal,107,,,2016-12-08,2016-12-08,00:10:00,00:50:00,05:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-20-0276,Oaxaca,20,Oaxaca De Juárez,067,,,2016-12-08,2016-12-08,00:10:00,00:10:00,00:40:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-20-0277,Oaxaca,20,Heroica Ciudad De Tlaxiaco,397,,,2016-12-11,2016-12-11,00:15:00,00:15:00,07:45:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-25-0003,Sinaloa,25,San Ignacio,016,,,2016-04-21,2016-04-23,00:00:00,00:00:00,48:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2016,16-29-0320,Tlaxcala,29,Ixtacuixtla De Mariano Matamoros,015,,,2016-04-08,2016-04-08,00:10:00,00:30:00,03:10:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-07-0001,Chiapas,07,Arriaga,009,16.353472222222223,-94.0286111111111,2016-12-30,2017-01-01,01:00:00,01:00:00,42:00:00,anio_fecha_inicio_diferente
estadisticasIncendiosForestales2015-2024,2017,17-10-0509,Durango,10,Súchil,033,,,2017-05-01,2017-05-12,00:00:00,00:00:00,00:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-10-0510,Durango,10,Mezquital,014,,,2017-05-12,2017-05-13,00:00:00,00:00:00,00:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-12-0001,Guerrero,12,Atenango Del Río,008,18.164655555555555,-98.908725,2016-12-29,2017-01-01,01:00:00,21:00:00,62:30:00,anio_fecha_inicio_diferente
estadisticasIncendiosForestales2015-2024,2017,17-16-0194,Michoacán,16,Morelia,053,,,2017-03-21,2017-03-21,00:15:00,00:30:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-16-0279,Michoacán,16,Uruapan,102,,,2017-04-02,2017-04-02,00:05:00,00:20:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-16-0407,Michoacán,16,Morelia,053,,,2017-04-13,2017-04-13,00:10:00,00:20:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-16-0408,Michoacán,16,Morelia,053,,,2017-04-13,2017-04-13,00:16:00,00:25:00,07:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-16-0439,Michoacán,16,Cherán,024,,,2017-04-17,2017-04-17,00:05:00,00:10:00,02:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-16-0663,Michoacán,16,Madero,049,,,2017-05-10,2017-05-10,00:10:00,00:17:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-16-0664,Michoacán,16,Morelia,053,,,2017-05-07,2017-05-07,00:10:00,00:15:00,01:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0001,Oaxaca,20,Magdalena Tequisistlán,052,16.184055555555556,-95.69869444444444,2016-12-27,2017-01-04,115:00:00,01:00:00,186:30:00,anio_fecha_inicio_diferente
estadisticasIncendiosForestales2015-2024,2017,17-20-0002,Oaxaca,20,San Carlos Yautepec,125,16.141333333333332,-96.024,2016-12-30,2017-01-05,01:00:00,05:00:00,148:00:00,anio_fecha_inicio_diferente
estadisticasIncendiosForestales2015-2024,2017,17-20-0003,Oaxaca,20,Putla Villa De Guerrero,073,17.000555555555554,-98.00722222222224,2016-12-31,2017-01-02,01:00:00,26:30:00,59:00:00,anio_fecha_inicio_diferente
estadisticasIncendiosForestales2015-2024,2017,17-20-0005,Oaxaca,20,San Jerónimo Sosola,161,,,2017-01-04,2017-01-04,00:10:00,00:10:00,05:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0007,Oaxaca,20,San Martín Tilcajete,243,,,2017-01-08,2017-01-08,00:10:00,00:20:00,03:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0031,Oaxaca,20,Santiago Tenango,487,,,2017-01-26,2017-01-26,00:30:00,00:10:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0034,Oaxaca,20,Santa María Del Rosario,408,,,2017-01-28,2017-01-28,00:05:00,05:00:00,03:15:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0037,Oaxaca,20,Heroica Ciudad De Tlaxiaco,397,,,2017-01-30,2017-01-30,00:15:00,00:05:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0038,Oaxaca,20,San Martín Tilcajete,243,,,2017-01-31,2017-01-31,00:30:00,00:10:00,02:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0039,Oaxaca,20,Oaxaca De Juárez,067,,,2017-01-31,2017-01-31,00:20:00,00:30:00,04:05:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0044,Oaxaca,20,San Gabriel Mixtepec,153,,,2017-02-02,2017-02-03,01:30:00,00:30:00,24:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0052,Oaxaca,20,Tlalixtac De Cabrera,553,,,2017-02-10,2017-02-10,00:30:00,00:20:00,02:15:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0053,Oaxaca,20,San Sebastián Abasolo,343,,,2017-02-12,2017-02-12,00:30:00,00:30:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0087,Oaxaca,20,Magdalena Tlacotepec,053,,,2017-03-05,2017-03-08,00:30:00,05:00:00,66:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0088,Oaxaca,20,San Jerónimo Tlacochahuaya,550,,,2017-03-06,2017-03-06,00:15:00,00:30:00,03:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0093,Oaxaca,20,Santa María Quiegolani,428,,,2017-03-10,2017-03-12,01:00:00,03:00:00,53:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0114,Oaxaca,20,Santiago Matatlán,475,16.830544444444445,-96.36844722222222,2016-12-27,2017-01-04,122:00:00,02:00:00,194:30:00,anio_fecha_inicio_diferente
estadisticasIncendiosForestales2015-2024,2017,17-20-0118,Oaxaca,20,Santa María Zacatepec,447,,,2017-03-22,2017-03-23,01:00:00,04:00:00,20:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0119,Oaxaca,20,Santo Tomás Tamazulapan,533,,,2017-03-23,2017-03-23,00:30:00,00:40:00,14:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0121,Oaxaca,20,San Pedro Pochutla,324,,,2017-03-24,2017-03-25,00:30:00,00:30:00,09:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0122,Oaxaca,20,San Pedro Pochutla,324,,,2017-03-24,2017-03-25,00:15:00,01:00:00,24:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0123,Oaxaca,20,Sitio De Xitlapehua,538,,,2017-03-24,2017-03-25,00:24:00,01:00:00,09:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0138,Oaxaca,20,Miahuatlán De Porfirio Díaz,059,,,2017-04-02,2017-04-02,00:10:00,00:20:00,04:35:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0141,Oaxaca,20,Santa María Zacatepec,447,,,2017-03-22,2017-03-23,00:20:00,01:30:00,15:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0143,Oaxaca,20,Santa María Zacatepec,447,,,2017-03-28,2017-03-31,00:50:00,01:00:00,50:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0149,Oaxaca,20,Concepción Pápalo,019,,,2017-04-01,2017-04-04,01:00:00,00:50:00,49:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0151,Oaxaca,20,Chiquihuitlán De Benito Juárez,027,,,2017-04-02,2017-04-05,00:50:00,01:00:00,58:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0163,Oaxaca,20,San Miguel Peras,273,,,2017-04-08,2017-04-14,00:30:00,01:00:00,147:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0171,Oaxaca,20,San Pablo Huixtepec,295,,,2017-04-10,2017-04-10,00:30:00,00:30:00,02:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0180,Oaxaca,20,Santa María Huatulco,413,,,2017-04-13,2017-04-14,00:15:00,02:00:00,14:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0183,Oaxaca,20,Santa María Huatulco,413,,,2017-04-15,2017-04-17,00:15:00,02:00:00,14:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0184,Oaxaca,20,San Pedro Pochutla,324,,,2017-04-15,2017-04-16,00:20:00,01:00:00,19:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0185,Oaxaca,20,Putla Villa De Guerrero,073,,,2017-04-16,2017-04-16,00:40:00,00:10:00,18:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0194,Oaxaca,20,Santos Reyes Nopala,526,,,2017-04-16,2017-04-17,00:50:00,01:00:00,28:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0199,Oaxaca,20,San Miguel Chimalapa,265,,,2017-04-22,2017-04-23,01:00:00,04:00:00,35:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0214,Oaxaca,20,San Bernardo Mixtepec,123,,,2017-04-24,2017-04-25,01:00:00,01:00:00,16:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0234,Oaxaca,20,Santa María Zacatepec,447,,,2017-05-05,2017-05-06,01:00:00,01:00:00,28:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0252,Oaxaca,20,Santa María Huatulco,413,,,2017-05-20,2017-05-20,00:10:00,00:20:00,01:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0253,Oaxaca,20,Zapotitlán Palmas,568,,,2017-05-20,2017-05-20,00:10:00,00:10:00,01:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0258,Oaxaca,20,Santa María Quiegolani,428,,,2017-05-23,2017-05-27,01:00:00,01:00:00,96:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0260,Oaxaca,20,San Juan Cotzocón,190,,,2017-05-21,2017-05-21,01:00:00,01:10:00,02:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0261,Oaxaca,20,Mazatlán Villa De Flores,058,,,2017-06-18,2017-06-20,00:10:00,24:00:00,63:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0262,Oaxaca,20,Santa María Chimalapa,407,,,2017-07-13,2017-07-15,00:10:00,10:00:00,43:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0264,Oaxaca,20,San Pablo Huixtepec,295,,,2017-11-17,2017-11-17,02:00:00,01:00:00,09:15:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0265,Oaxaca,20,Oaxaca De Juárez,067,,,2017-11-21,2017-11-21,00:10:00,01:20:00,04:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0267,Oaxaca,20,Tlalixtac De Cabrera,553,,,2017-12-19,2017-12-19,00:30:00,01:00:00,05:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2017,17-20-0268,Oaxaca,20,Oaxaca De Juárez,067,,,2017-12-30,2017-12-30,00:10:00,00:10:00,02:20:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2018,18-03-0003,Baja California Sur,03,Mulegé,002,,,2018-09-20,2018-09-20,00:05:00,00:10:00,06:45:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2018,18-20-0170,Oaxaca,20,Santa Catarina Juquila,364,,,2018-09-09,2018-09-10,00:40:00,00:00:00,13:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2018,18-20-0171,Oaxaca,20,San Pablo Villa De Mitla,298,,,2018-11-22,2018-11-22,00:10:00,02:20:00,07:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2018,18-20-0175,Oaxaca,20,San Bartolomé Yucuañe,119,,,2018-12-27,2018-12-28,14:00:00,00:00:00,00:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2018,18-28-0014,Tamaulipas,28,Palmillas,031,,,2018-04-14,2018-04-16,00:30:00,00:55:00,48:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2018,18-30-0144,Veracruz,30,Perote,128,19.55627777777778,-19.22458333333333,2018-12-31,2018-12-31,00:30:00,00:10:00,08:30:00,coord_fuera_bbox
estadisticasIncendiosForestales2015-2024,2018,18-31-0054,Yucatán,31,Motul,052,,,2018-03-26,2018-03-26,13:00:00,13:25:00,78:15:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0007,Oaxaca,20,San Pablo Etla,293,,,2019-01-20,2019-01-20,00:10:00,00:15:00,02:40:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0010,Oaxaca,20,Santa Catarina Quioquitani,074,,,2019-01-28,2019-02-01,01:00:00,12:00:00,96:06:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0013,Oaxaca,20,Santa Catarina Juquila,364,,,2019-02-03,2019-02-05,00:15:00,00:00:00,42:00:00,coord_faltante
