estado_ruta,producto_carpeta,producto_normalizado,granularidad,archivo,ruta_relativa,id_estacion_archivo,extension,nombre_archivo_valido,validacion_nombre,uso_crisp_dm,decision,prioridad
Oaxaca,diario,diario,diaria,dia20242.txt,Oaxaca\diario\dia20242.txt,20242,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20243.txt,Oaxaca\diario\dia20243.txt,20243,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20245.txt,Oaxaca\diario\dia20245.txt,20245,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20246.txt,Oaxaca\diario\dia20246.txt,20246,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20248.txt,Oaxaca\diario\dia20248.txt,20248,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20249.txt,Oaxaca\diario\dia20249.txt,20249,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20251.txt,Oaxaca\diario\dia20251.txt,20251,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20256.txt,Oaxaca\diario\dia20256.txt,20256,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20258.txt,Oaxaca\diario\dia20258.txt,20258,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20259.txt,Oaxaca\diario\dia20259.txt,20259,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20260.txt,Oaxaca\diario\dia20260.txt,20260,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20261.txt,Oaxaca\diario\dia20261.txt,20261,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20262.txt,Oaxaca\diario\dia20262.txt,20262,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20264.txt,Oaxaca\diario\dia20264.txt,20264,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20265.txt,Oaxaca\diario\dia20265.txt,20265,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20266.txt,Oaxaca\diario\dia20266.txt,20266,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20269.txt,Oaxaca\diario\dia20269.txt,20269,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20270.txt,Oaxaca\diario\dia20270.txt,20270,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20271.txt,Oaxaca\diario\dia20271.txt,20271,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20272.txt,Oaxaca\diario\dia20272.txt,20272,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20273.txt,Oaxaca\diario\dia20273.txt,20273,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20274.txt,Oaxaca\diario\dia20274.txt,20274,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20275.txt,Oaxaca\diario\dia20275.txt,20275,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20276.txt,Oaxaca\diario\dia20276.txt,20276,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20277.txt,Oaxaca\diario\dia20277.txt,20277,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20278.txt,Oaxaca\diario\dia20278.txt,20278,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20279.txt,Oaxaca\diario\dia20279.txt,20279,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20280.txt,Oaxaca\diario\dia20280.txt,20280,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20281.txt,Oaxaca\diario\dia20281.txt,20281,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20282.txt,Oaxaca\diario\dia20282.txt,20282,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20284.txt,Oaxaca\diario\dia20284.txt,20284,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20285.txt,Oaxaca\diario\dia20285.txt,20285,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20286.txt,Oaxaca\diario\dia20286.txt,20286,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20287.txt,Oaxaca\diario\dia20287.txt,20287,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20288.txt,Oaxaca\diario\dia20288.txt,20288,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20289.txt,Oaxaca\diario\dia20289.txt,20289,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20290.txt,Oaxaca\diario\dia20290.txt,20290,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20291.txt,Oaxaca\diario\dia20291.txt,20291,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20292.txt,Oaxaca\diario\dia20292.txt,20292,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20293.txt,Oaxaca\diario\dia20293.txt,20293,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20294.txt,Oaxaca\diario\dia20294.txt,20294,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20295.txt,Oaxaca\diario\dia20295.txt,20295,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20296.txt,Oaxaca\diario\dia20296.txt,20296,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20298.txt,Oaxaca\diario\dia20298.txt,20298,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20299.txt,Oaxaca\diario\dia20299.txt,20299,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20300.txt,Oaxaca\diario\dia20300.txt,20300,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20301.txt,Oaxaca\diario\dia20301.txt,20301,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20302.txt,Oaxaca\diario\dia20302.txt,20302,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20303.txt,Oaxaca\diario\dia20303.txt,20303,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20304.txt,Oaxaca\diario\dia20304.txt,20304,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20305.txt,Oaxaca\diario\dia20305.txt,20305,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20306.txt,Oaxaca\diario\dia20306.txt,20306,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20307.txt,Oaxaca\diario\dia20307.txt,20307,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20308.txt,Oaxaca\diario\dia20308.txt,20308,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20310.txt,Oaxaca\diario\dia20310.txt,20310,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20311.txt,Oaxaca\diario\dia20311.txt,20311,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20313.txt,Oaxaca\diario\dia20313.txt,20313,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20314.txt,Oaxaca\diario\dia20314.txt,20314,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20315.txt,Oaxaca\diario\dia20315.txt,20315,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20316.txt,Oaxaca\diario\dia20316.txt,20316,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20317.txt,Oaxaca\diario\dia20317.txt,20317,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20318.txt,Oaxaca\diario\dia20318.txt,20318,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20319.txt,Oaxaca\diario\dia20319.txt,20319,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20320.txt,Oaxaca\diario\dia20320.txt,20320,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20321.txt,Oaxaca\diario\dia20321.txt,20321,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20322.txt,Oaxaca\diario\dia20322.txt,20322,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20323.txt,Oaxaca\diario\dia20323.txt,20323,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20324.txt,Oaxaca\diario\dia20324.txt,20324,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20325.txt,Oaxaca\diario\dia20325.txt,20325,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20326.txt,Oaxaca\diario\dia20326.txt,20326,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20327.txt,Oaxaca\diario\dia20327.txt,20327,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20328.txt,Oaxaca\diario\dia20328.txt,20328,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20329.txt,Oaxaca\diario\dia20329.txt,20329,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20330.txt,Oaxaca\diario\dia20330.txt,20330,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20331.txt,Oaxaca\diario\dia20331.txt,20331,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20332.txt,Oaxaca\diario\dia20332.txt,20332,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20333.txt,Oaxaca\diario\dia20333.txt,20333,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20334.txt,Oaxaca\diario\dia20334.txt,20334,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20335.txt,Oaxaca\diario\dia20335.txt,20335,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20336.txt,Oaxaca\diario\dia20336.txt,20336,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20338.txt,Oaxaca\diario\dia20338.txt,20338,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20339.txt,Oaxaca\diario\dia20339.txt,20339,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20340.txt,Oaxaca\diario\dia20340.txt,20340,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20341.txt,Oaxaca\diario\dia20341.txt,20341,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20342.txt,Oaxaca\diario\dia20342.txt,20342,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20343.txt,Oaxaca\diario\dia20343.txt,20343,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20344.txt,Oaxaca\diario\dia20344.txt,20344,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20346.txt,Oaxaca\diario\dia20346.txt,20346,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20347.txt,Oaxaca\diario\dia20347.txt,20347,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20350.txt,Oaxaca\diario\dia20350.txt,20350,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20351.txt,Oaxaca\diario\dia20351.txt,20351,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20353.txt,Oaxaca\diario\dia20353.txt,20353,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20354.txt,Oaxaca\diario\dia20354.txt,20354,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20355.txt,Oaxaca\diario\dia20355.txt,20355,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20356.txt,Oaxaca\diario\dia20356.txt,20356,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20358.txt,Oaxaca\diario\dia20358.txt,20358,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20360.txt,Oaxaca\diario\dia20360.txt,20360,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20362.txt,Oaxaca\diario\dia20362.txt,20362,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20363.txt,Oaxaca\diario\dia20363.txt,20363,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20364.txt,Oaxaca\diario\dia20364.txt,20364,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20365.txt,Oaxaca\diario\dia20365.txt,20365,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20366.txt,Oaxaca\diario\dia20366.txt,20366,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20367.txt,Oaxaca\diario\dia20367.txt,20367,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20368.txt,Oaxaca\diario\dia20368.txt,20368,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20369.txt,Oaxaca\diario\dia20369.txt,20369,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20370.txt,Oaxaca\diario\dia20370.txt,20370,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20371.txt,Oaxaca\diario\dia20371.txt,20371,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20372.txt,Oaxaca\diario\dia20372.txt,20372,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20373.txt,Oaxaca\diario\dia20373.txt,20373,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20374.txt,Oaxaca\diario\dia20374.txt,20374,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20375.txt,Oaxaca\diario\dia20375.txt,20375,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20376.txt,Oaxaca\diario\dia20376.txt,20376,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20378.txt,Oaxaca\diario\dia20378.txt,20378,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20379.txt,Oaxaca\diario\dia20379.txt,20379,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20380.txt,Oaxaca\diario\dia20380.txt,20380,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20381.txt,Oaxaca\diario\dia20381.txt,20381,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20382.txt,Oaxaca\diario\dia20382.txt,20382,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20383.txt,Oaxaca\diario\dia20383.txt,20383,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20384.txt,Oaxaca\diario\dia20384.txt,20384,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20385.txt,Oaxaca\diario\dia20385.txt,20385,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20386.txt,Oaxaca\diario\dia20386.txt,20386,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20387.txt,Oaxaca\diario\dia20387.txt,20387,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20388.txt,Oaxaca\diario\dia20388.txt,20388,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20389.txt,Oaxaca\diario\dia20389.txt,20389,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20390.txt,Oaxaca\diario\dia20390.txt,20390,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20391.txt,Oaxaca\diario\dia20391.txt,20391,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20400.txt,Oaxaca\diario\dia20400.txt,20400,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20451.txt,Oaxaca\diario\dia20451.txt,20451,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20454.txt,Oaxaca\diario\dia20454.txt,20454,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20458.txt,Oaxaca\diario\dia20458.txt,20458,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20459.txt,Oaxaca\diario\dia20459.txt,20459,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20500.txt,Oaxaca\diario\dia20500.txt,20500,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20502.txt,Oaxaca\diario\dia20502.txt,20502,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20503.txt,Oaxaca\diario\dia20503.txt,20503,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20504.txt,Oaxaca\diario\dia20504.txt,20504,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20505.txt,Oaxaca\diario\dia20505.txt,20505,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20506.txt,Oaxaca\diario\dia20506.txt,20506,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20507.txt,Oaxaca\diario\dia20507.txt,20507,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20508.txt,Oaxaca\diario\dia20508.txt,20508,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,diario,diario,diaria,dia20509.txt,Oaxaca\diario\dia20509.txt,20509,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20001.txt,Oaxaca\ext\medex20001.txt,20001,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20002.txt,Oaxaca\ext\medex20002.txt,20002,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20003.txt,Oaxaca\ext\medex20003.txt,20003,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20004.txt,Oaxaca\ext\medex20004.txt,20004,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20005.txt,Oaxaca\ext\medex20005.txt,20005,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20006.txt,Oaxaca\ext\medex20006.txt,20006,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20007.txt,Oaxaca\ext\medex20007.txt,20007,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20008.txt,Oaxaca\ext\medex20008.txt,20008,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20009.txt,Oaxaca\ext\medex20009.txt,20009,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20010.txt,Oaxaca\ext\medex20010.txt,20010,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20011.txt,Oaxaca\ext\medex20011.txt,20011,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20012.txt,Oaxaca\ext\medex20012.txt,20012,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20013.txt,Oaxaca\ext\medex20013.txt,20013,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20014.txt,Oaxaca\ext\medex20014.txt,20014,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20015.txt,Oaxaca\ext\medex20015.txt,20015,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20016.txt,Oaxaca\ext\medex20016.txt,20016,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20017.txt,Oaxaca\ext\medex20017.txt,20017,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20018.txt,Oaxaca\ext\medex20018.txt,20018,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20019.txt,Oaxaca\ext\medex20019.txt,20019,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20020.txt,Oaxaca\ext\medex20020.txt,20020,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20022.txt,Oaxaca\ext\medex20022.txt,20022,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20023.txt,Oaxaca\ext\medex20023.txt,20023,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20024.txt,Oaxaca\ext\medex20024.txt,20024,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20025.txt,Oaxaca\ext\medex20025.txt,20025,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20026.txt,Oaxaca\ext\medex20026.txt,20026,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20027.txt,Oaxaca\ext\medex20027.txt,20027,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20028.txt,Oaxaca\ext\medex20028.txt,20028,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20029.txt,Oaxaca\ext\medex20029.txt,20029,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20030.txt,Oaxaca\ext\medex20030.txt,20030,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Oaxaca,ext,extremos,mensual_climatologica_extremos,medex20031.txt,Oaxaca\ext\medex20031.txt,20031,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
