tipo_fila,archivo,ruta,carpeta_relativa,formato,tipo_dato,registros,num_campos,campos_presentes,campos_tematicos_candidatos,campos_identificadores_candidatos,crs,epsg,geom_tipos,geom_vacias,geom_invalidas,bbox,raster_width,raster_height,raster_res_x,raster_res_y,raster_nodata,raster_dtype,raster_count,campo_nombre,campo_dtype_observado,campo_nulos,campo_nulos_pct,campo_unicos,campo_top_valores,campo_min_text_len,campo_max_text_len,campo_numeric_min,campo_numeric_max,campo_numeric_mean,raster_band,raster_valid_pixels,raster_nodata_pixels,raster_min,raster_max,raster_mean,shp_tiene_dbf,shp_tiene_shx,shp_tiene_prj,shp_tiene_cpg,shp_sidecars_faltantes,observaciones
archivo,00a.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00a.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,82283.0,6.0,"[""CVE_ENT"", ""CVE_MUN"", ""CVE_LOC"", ""CVE_AGEB"", ""CVEGEO"", ""AMBITO""]","[""CVEGEO""]","[""CVEGEO"", ""CVE_AGEB"", ""CVE_ENT"", ""CVE_LOC"", ""CVE_MUN""]","PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,"{""MultiPolygon"": 258, ""Polygon"": 82025}",0.0,0.0,"{""maxx"": 4083063.0953, ""maxy"": 2349614.8717, ""minx"": 911292.0295, ""miny"": 319149.0625}",,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,,
campo,00a.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00a.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,82283.0,6.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_ENT,str,0.0,0.0,32.0,"[[""14"", 5912], [""15"", 4793], [""08"", 4737], [""26"", 4576], [""30"", 4306], [""20"", 4104], [""11"", 4071], [""16"", 3628], [""19"", 3474], [""28"", 3214]]",2.0,2.0,1.0,32.0,17.106619836418215,,,,,,,True,True,True,True,,
campo,00a.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00a.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,82283.0,6.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_MUN,str,0.0,0.0,570.0,"[[""001"", 2604], [""002"", 2460], [""005"", 2396], [""006"", 2131], [""004"", 1960], [""017"", 1945], [""007"", 1936], [""003"", 1819], [""039"", 1693], [""030"", 1644]]",3.0,3.0,1.0,570.0,52.24629631880218,,,,,,,True,True,True,True,,
campo,00a.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00a.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,82283.0,6.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_LOC,str,17475.0,21.2377,407.0,"[[""0001"", 51373], [""0003"", 445], [""0002"", 445], [""0005"", 317], [""0008"", 289], [""0025"", 279], [""0013"", 265], [""0009"", 264], [""0006"", 255], [""0015"", 248]]",4.0,4.0,1.0,2371.0,22.170349339587705,,,,,,,True,True,True,True,,
campo,00a.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00a.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,82283.0,6.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_AGEB,str,0.0,0.0,8235.0,"[[""0014"", 153], [""0013"", 151], [""0018"", 150], [""0012"", 150], [""0019"", 148], [""0016"", 148], [""0021"", 147], [""0022"", 146], [""0015"", 146], [""0011"", 145]]",4.0,4.0,10.0,9975.0,1337.4894092460027,,,,,,,True,True,True,True,,
campo,00a.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00a.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,82283.0,6.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVEGEO,str,0.0,0.0,82283.0,"[[""010010001216A"", 1], [""0100100012649"", 1], [""010010001383A"", 1], [""010010001287A"", 1], [""010010001084A"", 1], [""0100100012032"", 1], [""0100100013990"", 1], [""0100100010799"", 1], [""0100100012278"", 1], [""0100100012507"", 1]]",9.0,13.0,10011068.0,3205800010123.0,1344330457303.101,,,,,,,True,True,True,True,,
campo,00a.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00a.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,82283.0,6.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,AMBITO,str,0.0,0.0,2.0,"[[""Urbana"", 64808], [""Rural"", 17475]]",5.0,6.0,,,,,,,,,,True,True,True,True,,
archivo,00ent.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00ent.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,32.0,3.0,"[""CVEGEO"", ""CVE_ENT"", ""NOMGEO""]","[""CVEGEO"", ""NOMGEO""]","[""CVEGEO"", ""CVE_ENT"", ""NOMGEO""]","PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,"{""MultiPolygon"": 13, ""Polygon"": 19}",0.0,0.0,"{""maxx"": 4083063.0953, ""maxy"": 2349614.8717, ""minx"": 911292.0295, ""miny"": 319149.0625}",,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,,
campo,00ent.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00ent.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,32.0,3.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVEGEO,str,0.0,0.0,32.0,"[[""01"", 1], [""02"", 1], [""03"", 1], [""04"", 1], [""05"", 1], [""06"", 1], [""07"", 1], [""08"", 1], [""09"", 1], [""10"", 1]]",2.0,2.0,1.0,32.0,16.5,,,,,,,True,True,True,True,,
campo,00ent.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00ent.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,32.0,3.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_ENT,str,0.0,0.0,32.0,"[[""01"", 1], [""02"", 1], [""03"", 1], [""04"", 1], [""05"", 1], [""06"", 1], [""07"", 1], [""08"", 1], [""09"", 1], [""10"", 1]]",2.0,2.0,1.0,32.0,16.5,,,,,,,True,True,True,True,,
campo,00ent.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00ent.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,32.0,3.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,NOMGEO,str,0.0,0.0,32.0,"[[""Aguascalientes"", 1], [""Baja California"", 1], [""Baja California Sur"", 1], [""Campeche"", 1], [""Coahuila de Zaragoza"", 1], [""Colima"", 1], [""Chiapas"", 1], [""Chihuahua"", 1], [""Ciudad de México"", 1], [""Durango"", 1]]",6.0,31.0,,,,,,,,,,True,True,True,True,,
archivo,00l.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00l.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,51766.0,6.0,"[""CVEGEO"", ""CVE_ENT"", ""CVE_MUN"", ""CVE_LOC"", ""NOMGEO"", ""AMBITO""]","[""CVEGEO"", ""NOMGEO""]","[""CVEGEO"", ""CVE_ENT"", ""CVE_LOC"", ""CVE_MUN"", ""NOMGEO""]","PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,"{""MultiPolygon"": 3612, ""Polygon"": 48154}",0.0,0.0,"{""maxx"": 4077189.4294, ""maxy"": 2349614.8717, ""minx"": 1071344.711, ""miny"": 321729.7953}",,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,,
campo,00l.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00l.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,51766.0,6.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVEGEO,str,0.0,0.0,51766.0,"[[""010010128"", 1], [""010010141"", 1], [""010010226"", 1], [""010010272"", 1], [""010010379"", 1], [""010010597"", 1], [""010010620"", 1], [""010010992"", 1], [""010011157"", 1], [""010011178"", 1]]",9.0,9.0,10010001.0,320580037.0,179361151.0694085,,,,,,,True,True,True,True,,
campo,00l.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00l.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,51766.0,6.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_ENT,str,0.0,0.0,32.0,"[[""30"", 5812], [""07"", 4251], [""20"", 4129], [""11"", 3536], [""15"", 2944], [""16"", 2718], [""21"", 2558], [""13"", 2534], [""12"", 2234], [""24"", 2182]]",2.0,2.0,1.0,32.0,17.869257814009195,,,,,,,True,True,True,True,,
campo,00l.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00l.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,51766.0,6.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_MUN,str,0.0,0.0,570.0,"[[""017"", 1231], [""003"", 1199], [""001"", 1178], [""006"", 1059], [""002"", 1043], [""004"", 1035], [""011"", 977], [""014"", 950], [""010"", 948], [""005"", 844]]",3.0,3.0,1.0,570.0,66.84147896302592,,,,,,,True,True,True,True,,
campo,00l.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00l.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,51766.0,6.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_LOC,str,0.0,0.0,1989.0,"[[""0001"", 2476], [""0002"", 1127], [""0003"", 1036], [""0004"", 964], [""0005"", 897], [""0006"", 832], [""0007"", 786], [""0008"", 765], [""0009"", 764], [""0010"", 715]]",4.0,4.0,1.0,6025.0,158.13968628057026,,,,,,,True,True,True,True,,
campo,00l.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00l.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,51766.0,6.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,NOMGEO,str,0.0,0.0,35932.0,"[[""Emiliano Zapata"", 143], [""Benito Juárez"", 112], [""Buenavista"", 110], [""San Isidro"", 105], [""Rancho Nuevo"", 101], [""La Esperanza"", 91], [""Lázaro Cárdenas"", 85], [""Guadalupe Victoria"", 80], [""El Porvenir"", 76], [""San Francisco"", 75]]",3.0,82.0,,,,,,,,,,True,True,True,True,,
campo,00l.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00l.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,51766.0,6.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,AMBITO,str,0.0,0.0,2.0,"[[""Rural"", 46862], [""Urbana"", 4904]]",5.0,6.0,,,,,,,,,,True,True,True,True,,
archivo,00lpr.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00lpr.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,291933.0,8.0,"[""CVEGEO"", ""CVE_ENT"", ""CVE_MUN"", ""CVE_LOC"", ""CVE_AGEB"", ""CVE_MZA"", ""NOMGEO"", ""PLANO""]","[""CVEGEO"", ""NOMGEO""]","[""CVEGEO"", ""CVE_AGEB"", ""CVE_ENT"", ""CVE_LOC"", ""CVE_MUN"", ""CVE_MZA"", ""NOMGEO""]","PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,"{""Point"": 291933}",0.0,0.0,"{""maxx"": 4082930.713244, ""maxy"": 2349220.413869, ""minx"": 915331.954143, ""miny"": 319549.402993}",,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,,
