cluster_kmeans,feature,cluster_mean,cluster_median,global_mean,global_median,z_mean_vs_global,abs_z_mean_vs_global
4,inegi_edafologia_area_total_km2,108495.46872144274,73406.14944325968,61046.269845357296,58301.4546765406,0.8965911442415749,0.8965911442415749
4,inegi_hidrografia_longitud_total_km,35372.923549158106,28345.76437717453,20374.69742771882,20517.518209528986,0.8939347288936407,0.8939347288936407
4,infys_ind_estructura_maxdn_mean_20152020,35.754815570785205,36.91428571428571,39.4233519845761,40.29166666666666,-0.8147218531238801,0.8147218531238801
4,infys_ind_composicion_derivado_punto_totalespecies_mean_20152020,20.296507341167317,20.66050308179244,17.150702342708257,16.760830860534124,0.6825670460953481,0.6825670460953481
4,smn_evap_mm_mean,5.771129119864703,5.753141447368421,4.810105865946607,4.537037037037037,0.5840683261194752,0.5840683261194752
4,smn_n_estaciones,98.71871123111727,118.0,78.24797875035085,70.0,0.5008588604126196,0.5008588604126196
4,smn_amplitud_termica_c,16.726726389742662,16.443377192982453,15.162092887699425,14.896907216494848,0.46543132734952203,0.46543132734952203
4,smn_precip_mm_mean,0.745449252618838,9.708737864076796e-05,2.439397705015655,0.3571428571428571,-0.3430289781950491,0.3430289781950491
4,firms_frp_mean,19.193519701221714,10.579468864468865,13.522993196574133,8.722057856673242,0.3155793507897293,0.3155793507897293
4,infys_ind_estructura_maxat_mean_20152020,15.246166181560557,15.37142857142857,15.954298303571516,15.93222222222222,-0.25831066983445955,0.25831066983445955
4,smn_tmax_c_mean,29.91011659546338,30.23115038115038,28.836615004164315,29.11428571428572,0.22916196637703792,0.22916196637703792
4,firms_confidence_mean,65.45991868336588,67.33333333333333,62.64169476166947,64.7741935483871,0.19759195047505015,0.19759195047505015
4,firms_brightness_mean,327.2360387164124,327.81589285714284,325.37698534907423,326.2773475609756,0.16898449655562525,0.16898449655562525
4,conafor_event_count,0.1741954316573013,0.0,0.44783772497312985,0.0,-0.15968559345576733,0.15968559345576733
4,firms_day_count,7.592096621177844,1.0,20.288328438520466,1.0,-0.15706062577882346,0.15706062577882346
4,conafor_event_count_log1p,0.09934237745507377,0.0,0.17399636247393407,0.0,-0.1567766370087966,0.1567766370087966
4,firms_day_count_log1p,1.136761023949483,0.6931471805599453,1.369652659285157,0.6931471805599453,-0.15060688643450226,0.15060688643450226
4,firms_count,11.965518499598629,2.0,28.399882250655494,2.0,-0.1484554698685126,0.1484554698685126
4,firms_count_log1p,1.3741002949401984,1.0986122886681098,1.612276765245185,1.0986122886681098,-0.14378396617282976,0.14378396617282976
4,firms_night_count_log1p,0.7283785290210909,0.0,0.859671831632491,0.0,-0.10348700812375959,0.10348700812375959
4,firms_night_count,4.373421878420784,0.0,8.111553812135028,0.0,-0.09746285598641298,0.09746285598641298
4,has_conafor,0.11216521929504487,0.0,0.14654316677277798,0.0,-0.09720881171297907,0.09720881171297907
4,smn_tmin_c_mean,13.18339020572071,12.511602564102565,13.674522116464901,13.75304923397293,-0.08633581577285346,0.08633581577285346
4,firms_frp_sum,290.2666226373787,17.7,404.7279746085861,18.8,-0.06385424046622475,0.06385424046622475
4,smn_temp_media_c,21.546753400592046,21.355553673082134,21.255568560314615,21.504653679653682,0.05903690804370288,0.05903690804370288
4,firms_frp_sum_log1p,2.786068521719118,2.928523523860541,2.9158004389018997,2.9856819377004897,-0.04908889895277381,0.04908889895277381
4,has_smn,0.9988688608333941,1.0,0.9996234759332663,1.0,-0.038896466850683487,0.038896466850683487
4,has_firms,0.6554769028679851,1.0,0.6495998576054438,1.0,0.012318368583984045,0.012318368583984045
4,anio,2012.996205210538,2013.0,2013.000732510457,2013.0,-0.0006278084990616881,0.0006278084990616881
4,es_temporada_incendios,0.496424140699117,0.0,0.49629979530782553,0.0,0.0002486971671301211,0.0002486971671301211
4,dia_del_anio,183.1009268043494,183.0,183.09744785141675,183.0,3.2998455746627115e-05,3.2998455746627115e-05
4,mes,6.522403853170839,7.0,6.522300493588822,7.0,2.997318300017013e-05,2.997318300017013e-05
4,semana_iso,26.57009413996935,27.0,26.56966379823787,27.0,2.857446961202175e-05,2.857446961202175e-05
4,trimestre,2.508355834488798,3.0,2.5083759490117954,3.0,-1.8007385689991083e-05,1.8007385689991083e-05
5,infys_ind_composicion_derivado_punto_totalespecies_mean_20152020,10.576677892741047,9.977765493520057,17.150702342708257,16.760830860534124,-1.4264115073791062,1.4264115073791062
5,infys_ind_estructura_mediadn_mean_20152020,12.963851692615416,12.474633287976417,15.096999591642213,15.1061383848287,-1.4014312300669676,1.4014312300669676
5,infys_ind_dist_at_dn_diametronormal_mean_20152020,13.380858197010966,13.74074953196608,15.38085197237694,15.50272467086434,-1.3596056542294708,1.3596056542294708
5,infys_ind_dist_at_dn_alturatotal_mean_20152020,9.219836875937263,9.119036956578636,7.346498519907701,7.690331774176004,1.1913234816230056,1.1913234816230056
5,smn_tmin_c_mean,20.234173549131857,20.949056603773585,13.674522116464901,13.75304923397293,1.1531176151163327,1.1531176151163327
5,smn_temp_media_c,26.544906400911664,27.07049180327869,21.255568560314615,21.504653679653682,1.0723983824497503,1.0723983824497503
5,inegi_hidrografia_longitud_total_km,2561.112626103884,2559.941725356055,20374.69742771882,20517.518209528986,-1.0617376995998633,1.0617376995998633
5,smn_tmax_c_mean,32.855639252691475,33.13650793650793,28.836615004164315,29.11428571428572,0.8579470279079452,0.8579470279079452
5,smn_amplitud_termica_c,12.621465703559618,12.442187500000005,15.162092887699425,14.896907216494848,-0.7557600428920069,0.7557600428920069
5,smn_n_estaciones,51.43200817727156,51.0,78.24797875035085,70.0,-0.6561082498982461,0.6561082498982461
5,infys_ind_estructura_mediaat_mean_20152020,6.521919916284684,6.622483562011354,5.750998830097828,5.7813732118633805,0.6242180152382855,0.6242180152382855
5,infys_ind_estructura_maxdn_mean_20152020,37.291992215851394,37.08,39.4233519845761,40.29166666666666,-0.47334009659037146,0.47334009659037146
5,firms_frp_sum,938.8802533493958,23.15,404.7279746085861,18.8,0.2979860666059349,0.2979860666059349
5,firms_day_count,42.00883437374512,2.0,20.288328438520466,1.0,0.2686967521937593,0.2686967521937593
5,inegi_uso_suelo_vegetacion_area_total_km2,47080.94702811459,44550.21145902956,61043.36900379315,58301.4547165185,-0.2638482976434787,0.2638482976434787
5,entidad_area_km2_sum,47089.13395877323,44572.37027283766,61046.270539754805,58301.45466486493,-0.2637314468050706,0.2637314468050706
5,inegi_edafologia_area_total_km2,47089.153170767364,44572.332780777135,61046.269845357296,58301.4546765406,-0.2637310535476872,0.2637310535476872
5,inegi_fisiografia_area_total_km2,47089.14820687954,44572.37026362851,61041.4312977745,58301.454716107786,-0.2636145378321942,0.2636145378321942
5,smn_evap_mm_mean,4.379134650639904,4.3116515837104075,4.810105865946607,4.537037037037037,-0.2619256457152435,0.2619256457152435
5,conafor_event_count_log1p,0.0540702034086138,0.0,0.17399636247393407,0.0,-0.2518501845935344,0.2518501845935344
5,has_conafor,0.06202314459898514,0.0,0.14654316677277798,0.0,-0.2389930616652049,0.2389930616652049
