dataset,ruta,granularidad,tipo_bloque,columna,fuente_inferida,rol_metodologico,estatus_feature,riesgo_leakage,dtype_observado,filas_dataset,columnas_dataset,nulos,nulos_pct,unicos,valor_mas_frecuente,valor_mas_frecuente_freq,valor_mas_frecuente_pct,es_constante,nulos_50pct_o_mas,columna_totalmente_nula,candidata_numerica,numeric_min,numeric_max,numeric_mean,numeric_median,numeric_std,numeric_p01,numeric_p99,valores_negativos,valores_cero,valores_infinitos_aprox
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_composicion_derivado_punto_yc3_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,169,1.0,3.125,False,False,False,True,140.0,28235.0,5044.90625,2439.5,6267.059460484638,142.79,24625.670000000016,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_alturatotal_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,4.991687454145268,1.0,3.125,False,False,False,True,3.583999674426176,9.48318923818479,7.346565560301235,7.688557157344144,1.5975307530027316,3.67252054153636,9.370302030886883,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_alturatotal_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1363,1.0,3.125,False,False,False,True,413.0,118047.0,22925.0625,9996.5,29355.30671147893,604.89,105140.77000000005,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_catdn10_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,8.121460014673515,1.0,3.125,False,False,False,True,7.483045743122252,13.405430554095258,10.625969195659255,10.826066267913369,1.5012579495242162,7.518737155827572,13.361362392403247,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_catdn10_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1363,1.0,3.125,False,False,False,True,413.0,118047.0,22925.0625,9996.5,29355.30671147893,604.89,105140.77000000005,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_consecutivo_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,17.107850330154072,1.0,3.125,False,False,False,True,7.95442536327609,2507.1128228364296,142.43403889990873,16.698422786573303,457.88589264319614,8.65986100671377,1982.1054963970698,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_consecutivo_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1363,1.0,3.125,False,False,False,True,413.0,118047.0,22925.0625,9996.5,29355.30671147893,604.89,105140.77000000005,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_diametronormal_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,12.918048422597211,1.0,3.125,False,False,False,True,12.150620218134462,18.158706760592995,15.380934494559895,15.538473332874625,1.4944479804725492,12.216456654417412,18.120201463258777,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_diametronormal_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1363,1.0,3.125,False,False,False,True,413.0,118047.0,22925.0625,9996.5,29355.30671147893,604.89,105140.77000000005,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_filaencabezadodetectada_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,1,0.0,32.0,100.0,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_filaencabezadodetectada_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1363,1.0,3.125,False,False,False,True,413.0,118047.0,22925.0625,9996.5,29355.30671147893,604.89,105140.77000000005,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_n_registros_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1363,1.0,3.125,False,False,False,True,413.0,118047.0,22925.0625,9996.5,29355.30671147893,604.89,105140.77000000005,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_norama_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,20.15480557593544,1.0,3.125,False,False,False,True,9.548546895640689,77.5059282330463,20.197552586028703,16.855682308228616,12.481897704245277,9.903170481478758,66.6851464374807,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_norama_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1363,1.0,3.125,False,False,False,True,413.0,118047.0,22925.0625,9996.5,29355.30671147893,604.89,105140.77000000005,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_sitio_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,2.564930300807043,1.0,3.125,False,False,False,True,2.2397094430992737,2.564930300807043,2.458182006791407,2.45813563154143,0.06520273914142379,2.261931161308119,2.561571437574734,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_dist_at_dn_sitio_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1363,1.0,3.125,False,False,False,True,413.0,118047.0,22925.0625,9996.5,29355.30671147893,604.89,105140.77000000005,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_filaencabezadodetectada_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,21,0.064516129032258,4.0,12.5,False,False,False,True,0.05,0.2857142857142857,0.08584685060713876,0.0655913978494623,0.05120959664789543,0.05039743589743587,0.2660317460317461,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_filaencabezadodetectada_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,21,31,4.0,12.5,False,False,False,True,7.0,40.0,27.6875,30.5,8.581440964794785,7.62,39.69,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_maxat_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,9.55,1.0,3.125,False,False,False,True,9.55,22.095714285714287,15.954548295641981,16.016111111111112,2.7851191111195526,10.18571379310345,21.888102857142858,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_maxat_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,21,29,4.0,12.5,False,False,False,True,5.0,38.0,25.6875,28.5,8.581440964794785,5.62,37.69,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_maxdn_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,26.660000000000004,1.0,3.125,False,False,False,True,26.660000000000004,47.46571428571429,39.42325691526426,40.26789215686274,4.574502707624811,27.725160000000002,47.10434285714286,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_maxdn_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,21,29,4.0,12.5,False,False,False,True,5.0,38.0,25.6875,28.5,8.581440964794785,5.62,37.69,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_mediaat_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,4.3425526947266615,1.0,3.125,False,False,False,True,3.4217010864462285,7.887486853488077,5.751136214895917,5.825457165610358,1.254736967656336,3.461687472584908,7.84009686883655,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_mediaat_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,21,29,4.0,12.5,False,False,False,True,5.0,38.0,25.6875,28.5,8.581440964794785,5.62,37.69,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_mediadn_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,13.670324410673151,1.0,3.125,False,False,False,True,12.16940222109244,19.039163127762254,15.097008463849809,15.112840951582664,1.5463532567030687,12.264023851826472,18.60537316399704,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_mediadn_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,21,29,4.0,12.5,False,False,False,True,5.0,38.0,25.6875,28.5,8.581440964794785,5.62,37.69,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_medianaat_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,4.279999999999999,1.0,3.125,False,False,False,True,3.2076,7.666666666666667,5.387739703428364,5.460220588235295,1.1926627798023368,3.221851142857143,7.566433333333334,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_medianaat_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,21,29,4.0,12.5,False,False,False,True,5.0,38.0,25.6875,28.5,8.581440964794785,5.62,37.69,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_medianadn_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,13.12,1.0,3.125,False,False,False,True,10.747916666666669,17.592857142857145,13.316484606708233,13.082972972972971,1.4702571151303299,10.897982500000001,17.120151428571432,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_medianadn_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,21,29,4.0,12.5,False,False,False,True,5.0,38.0,25.6875,28.5,8.581440964794785,5.62,37.69,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_minat_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,1.88,1.0,3.125,False,False,False,True,0.918529411764706,2.9188888888888886,1.6717075981837324,1.5838541666666666,0.4736563182027636,0.9548567226890757,2.8953190476190476,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_minat_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,21,29,4.0,12.5,False,False,False,True,5.0,38.0,25.6875,28.5,8.581440964794785,5.62,37.69,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_mindn_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,9.35,1.0,3.125,False,False,False,True,7.725833333333333,10.494444444444444,8.488113139903907,8.320474137931035,0.6220764803158071,7.746006818181818,10.212904166666668,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_mindn_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,21,29,4.0,12.5,False,False,False,True,5.0,38.0,25.6875,28.5,8.581440964794785,5.62,37.69,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_n_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,159.0,1.0,3.125,False,False,False,True,85.4,5404.75,923.4291981002793,383.5645161290323,1257.2240363149376,88.08666666666667,4887.685500000002,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_n_registros_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,21,31,4.0,12.5,False,False,False,True,7.0,40.0,27.6875,30.5,8.581440964794785,7.62,39.69,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_estructura_n_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,21,29,4.0,12.5,False,False,False,True,5.0,38.0,25.6875,28.5,8.581440964794785,5.62,37.69,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_ivi_ivf_estratonumerodetaxones_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,17.08,1.0,3.125,False,False,False,True,7.2439024390243905,267.9756097560976,59.43802192026706,43.80376194193524,67.08217670713374,7.273377428689542,265.23094850948513,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_ivi_ivf_estratonumerodetaxones_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,100,1.0,3.125,False,False,False,True,41.0,4414.0,1126.65625,908.0,1013.3935836798793,46.58,4159.800000000001,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_ivi_ivf_estratototalderegistros_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,491.32,1.0,3.125,False,False,False,True,110.36585365853658,60109.11810012837,5323.882849599389,1045.2704855008787,13192.103262948634,120.57232068119498,53083.01120337432,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_ivi_ivf_estratototalderegistros_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,100,1.0,3.125,False,False,False,True,41.0,4414.0,1126.65625,908.0,1013.3935836798793,46.58,4159.800000000001,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_ivi_ivf_estratoump_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,5.84,1.0,3.125,False,False,False,True,2.4201183431952664,356.98523748395377,47.33071453821863,17.04961488576135,81.70576904469951,2.431746063584395,323.6520360861505,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_ivi_ivf_estratoump_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,100,1.0,3.125,False,False,False,True,41.0,4414.0,1126.65625,908.0,1013.3935836798793,46.58,4159.800000000001,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_ivi_ivf_filaencabezadodetectada_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,0.6756756756756757,1.0,3.125,False,False,False,True,0.6637589214908802,0.686046511627907,0.6733481415863491,0.6726610492755845,0.005616600894747606,0.663924853930724,0.6855943152454781,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_ivi_ivf_filaencabezadodetectada_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,148,1.0,3.125,False,False,False,True,60.0,6607.0,1679.9375,1353.0,1516.0630240006303,68.06,6218.5700000000015,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_ivi_ivf_n_registros_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,148,1.0,3.125,False,False,False,True,60.0,6607.0,1679.9375,1353.0,1516.0630240006303,68.06,6218.5700000000015,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_salud_forestal_derivado_punto_cvearbolado_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,286572.4470079308,1.0,3.125,False,False,False,True,286572.4470079308,701976.0012091899,461212.4639053942,453589.8706754488,72890.01848495481,303429.6798813816,659951.2853391463,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_salud_forestal_derivado_punto_cvearbolado_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1387,1.0,3.125,False,False,False,True,425.0,118760.0,23357.40625,10232.5,29737.274603259073,628.98,105782.16000000006,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_salud_forestal_derivado_punto_filaencabezadodetectada_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,1,0.0,32.0,100.0,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_salud_forestal_derivado_punto_filaencabezadodetectada_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1387,1.0,3.125,False,False,False,True,425.0,118760.0,23357.40625,10232.5,29737.274603259073,628.98,105782.16000000006,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_salud_forestal_derivado_punto_n_registros_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1387,1.0,3.125,False,False,False,True,425.0,118760.0,23357.40625,10232.5,29737.274603259073,628.98,105782.16000000006,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_salud_forestal_derivado_punto_norama_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,20.031723143475126,1.0,3.125,False,False,False,True,9.511627906976743,77.11029182272159,20.095648759578136,16.758503061036393,12.3739766570047,9.857776196990423,66.1630408221055,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_salud_forestal_derivado_punto_norama_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1387,1.0,3.125,False,False,False,True,425.0,118760.0,23357.40625,10232.5,29737.274603259073,628.98,105782.16000000006,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_salud_forestal_derivado_punto_sitio_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,2.5609228550829126,1.0,3.125,False,False,False,True,2.2588235294117647,2.5609228550829126,2.4580707506036505,2.459894645832179,0.06289790280471537,2.2746114793567753,2.558169133421596,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_salud_forestal_derivado_punto_sitio_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1387,1.0,3.125,False,False,False,True,425.0,118760.0,23357.40625,10232.5,29737.274603259073,628.98,105782.16000000006,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_salud_forestal_derivado_punto_x_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,-102.6164235039654,1.0,3.125,False,False,False,True,-114.54262739338355,-88.15587570250926,-100.47773237291361,-99.79157158185892,6.101842229488903,-113.48329122362262,-88.33430971194144,32.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_salud_forestal_derivado_punto_x_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1387,1.0,3.125,False,False,False,True,425.0,118760.0,23357.40625,10232.5,29737.274603259073,628.98,105782.16000000006,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_salud_forestal_derivado_punto_y_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,32,22.06696394376352,1.0,3.125,False,False,False,True,16.294908248576778,29.89943802522109,21.56555815358857,20.58688093745962,3.537130464452317,16.47805253673791,29.639079974368983,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_ind_salud_forestal_derivado_punto_y_valid_count_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,int64,32,300,0,0.0,32,1387,1.0,3.125,False,False,False,True,425.0,118760.0,23357.40625,10232.5,29737.274603259073,628.98,105782.16000000006,0.0,0.0,0.0
infys_entidad_contexto,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\04_integration\datasets\integracion_infys_entidad_contexto.csv,entidad,contexto_infys,infys_secc_cong_c2015_2020_derivado_mun_consitio1c3_mean_20152020,infys,variable_base,candidata_revisar,bajo_revisar_contexto,float64,32,300,0,0.0,31,1.0,2.0,6.25,False,False,False,True,0.4161073825503356,1.0,0.8520773487190212,0.8765199037749329,0.11532932584083486,0.486939877931857,1.0,0.0,0.0,0.0
